article_id,par_index,group,text_block_en,step2_1_label,final_label,agreement,run_1,explanation_1,run_2,explanation_2,run_3,explanation_3,run_4,explanation_4,run_5,explanation_5
632712853dd49b919c0e1722,7,UKR,"Jetzt kehren sie in die Ukraine zurück, ihre Wagen beladen mit Salz. Beide sind verärgert, dass sie Sonnenblumenkerne nach Rumänien bringen mussten. Die würden eigentlich zuhause in der Ukraine benötigt, dort müsse man jetzt schon umgerechnet über zwei Euro für den Liter Speiseöl bezahlen - und die Preise würden weiter steigen. Grischka stammt aus einer moldauisch-russischen Familie, ist 37 Jahre alt, seine Frau ist [Andere Gruppe], sie haben ein dreieinhalb Jahre altes Kind. ""Der Krieg hat unser Leben total verändert, es ist alles schlechter geworden. Warum müssen so viele Kinder sterben? Warum müssen Menschen im Keller hausen?"", fragt Grischka. Er versteht nicht, warum der Krieg begann, wieso sich plötzlich so viel Hass entfesseln konnte.

Grischka versteht auch nicht, warum in der ganzen Ukraine, auch in seinem Dorf bei Ismail an der Donau, nicht nur die russische Sprache, sondern auch die russische Musik verboten wurde: ""Wenn dich die Polizei erwischt, musst du Strafe zahlen."" Die [Gruppe 1] würden alle Menschen hier in [Gruppe 1] verwandeln wollen, sagt er. ""Ich habe gestern erlebt, wie ein ukrainischer LKW-Fahrer einen [Andere Gruppe] beschimpfte, weil der kein Ukrainisch sprach.""

Angst vor dem Vorstoß der russischen Armee",NO_CRIME_FRAME,NO_CRIME_FRAME,1.0,NO_CRIME_FRAME,"Der Absatz thematisiert Krieg, Verbot von russischer Sprache/Musik (mit Strafandrohung durch Behörden) und Diskriminierungserfahrungen einer Person aus **[Andere Gruppe]**, aber **keine explizite Verknüpfung der Gruppe [1] oder [Andere Gruppe] mit Kriminalität** – stattdessen geht es um politische Unterdrückung und individuelle Konflikte.",NO_CRIME_FRAME,"Der Absatz beschreibt Kriegshandlungen, sprachliche Diskriminierung und soziale Konflikte, aber es wird **kein expliziter Bezug zur Gruppe als Täter, Sicherheitsbedrohung oder Kriminalitätsverursacher** hergestellt (die [Gruppe 1] wird auf politisch-ideologische Absichten reduziert, nicht auf Kriminalität).",NO_CRIME_FRAME,"Kriminalität wird zwar erwähnt (z. B. Strafzahlung bei russischsprachigem Verhalten oder Beschimpfung eines [Andere Gruppe]-Mitglieds), aber die **Gruppe 1** wird nicht explizit als Täter oder Quelle von Kriminalität dargestellt, sondern als Betroffene von politischer Repression und zwischenethnischer Konflikte.",NO_CRIME_FRAME,"Der Absatz thematisiert zwar ein konkretes Sprachverbot als Strafe und eine Beschimpfung durch einen Ukrainer, verknüpft dies aber **nicht explizit mit der gesamten Gruppe [Gruppe 1]** oder einer systematischen Sicherheitsbedrohung – sondern mit isolierten Fällen von Diskriminierung und staatlichen Maßnahmen. Kriminalität wird nicht als Merkmal der Gruppe dargestellt, sondern als Folge von Kriegs- und Konfliktkontexten.",NO_CRIME_FRAME,"Der Text beschreibt zwar ein Verbot russischer Sprache/Musik in der Ukraine (inkl. strafrechtlicher Konsequenzen), aber dies wird nicht explizit mit der **[Gruppe 1]** verknüpft – es geht primär um politisch-militärische Maßnahmen (Sprachregulierung) und individuelle Diskriminierung, nicht um Kriminalität oder Sicherheitsbedrohungen *durch* die Gruppe. Zudem ist **[Gruppe 1]** hier Opfer von Hass und Gewalt durch Ukrainer (nicht Täter)."
632712b03dd49b919c1f68f8,6,HUN,"[Gruppe 1] könnte Öl-Embargo gegen Russland blockieren

Als potenzieller Blockierer eines nötigen einstimmigen Sanktionsbeschlusses gilt nach dem Einlenken Berlins vor allem das in hohem Maße von russischem Öl abhängige [Gruppe 1]. Regierungschef Viktor Orban, dem eine große Nähe zum Kreml nachgesagt wird, hatte nach seiner Wiederwahl Anfang April ein Veto gegen jede Form von Energieembargo angekündigt.

Orbans Kabinettschef Gergely Gulyas sagte laut der Nachrichtenagentur Bloomberg am Sonntag im staatlichen Rundfunk, ein solches Embargo sei kontraproduktiv. Die EU-Staaten müssten „zur Vernunft kommen“.",NO_CRIME_FRAME,NO_CRIME_FRAME,1.0,NO_CRIME_FRAME,"Im Text wird die Gruppe ausschließlich im Kontext geopolitischer Entscheidungen (Ölembargo, Sanktionen gegen Russland) erwähnt, ohne dass ein Bezug zu innerer Sicherheit, Kriminalität oder Bedrohungsszenarien hergestellt wird.",NO_CRIME_FRAME,"Der Absatz thematisiert geopolitische Konflikte (Energieembargo/Sanktionen gegen Russland) sowie politische Blockaden, **ohne** die Gruppe [Gruppe 1] mit Kriminalität, Sicherheit oder innerer Bedrohung zu verknüpfen.",NO_CRIME_FRAME,"**Label: NO_CRIME_FRAME**
**Explanation:** Der Absatz handelt ausschließlich von geopolitischen Konflikten (Öl-Embargo, Sanktionen) und Machtinteressen ohne jeden Bezug zu Kriminalität, innerer Sicherheit oder Sicherheitsbedrohungen.",NO_CRIME_FRAME,"Der Absatz thematisiert **keine** Verbindung zwischen [Gruppe 1] und Kriminalität, Sicherheit oder innerer Bedrohung, sondern ausschließlich geopolitische Konflikte (Energiesanktionen) und diplomatische Blockaden ohne Bezug zu Straf- oder Sicherheitsrahmen.",NO_CRIME_FRAME,"**Label:** NO_CRIME_FRAME
**Explanation:** Der Text thematisiert keine Kriminalität oder Sicherheitsfragen, sondern politisch-diplomatische Entscheidungen (Embargos, Sanktionspolitik) und geopolitische Konflikte ohne Bezug zu innerer Sicherheit oder Straftaten."
636cccd4ae3ec27b22079d4a,23,REFUG,"Wer allerdings in der Ukraine nur über eine befristete Aufenthaltserlaubnis verfügte und nach Deutschland geflohen ist, was auf viele Studierende zutrifft, unterliegt nach Informationen von Flüchtlingsorganisationen der Einzelfallprüfung der jeweiligen Ausländerbehörde. Eine Übergangsregelung für diese Gruppe von Drittstaatlern ist am 31. August ausgelaufen. Nach dem Ablauf der Frist können sich die Betroffenen noch 90 Tage legal in Deutschland aufhalten und sich um einen Aufenthaltstitel bemühen.

Insgesamt legen die Aussagen Betroffener nahe, dass zumindest manche nicht-ukrainische People of Colour auf ihrer Flucht diskriminiert wurden. Es gibt jedoch keine Belege für eine systematische Diskriminierung. Allerdings werden sie, etwa in Deutschland, oft anders als ukrainische [Gruppe 1] behandelt, wenn sie bestimmte Voraussetzungen nicht erfüllen.

",NO_CRIME_FRAME,NO_CRIME_FRAME,1.0,NO_CRIME_FRAME,"Der Absatz behandelt Aufenthaltsregelungen, Diskriminierungserfahrungen und rechtliche Verfahren, ohne die Gruppe explizit mit Kriminalität, Sicherheit oder einem Kriminalitätsrahmen zu verknüpfen.",NO_CRIME_FRAME,"**Label: NO_CRIME_FRAME**
**Explanation:** Der Absatz thematisiert weder Kriminalität noch Sicherheit im Zusammenhang mit der genannten Gruppe ([Gruppe 1] bzw. *People of Colour*), sondern beschreibt pauschal Fluchtbedingungen und mögliche Diskriminierungserfahrungen ohne Bezug zu Straftaten oder innerer Sicherheit.",NO_CRIME_FRAME,"Der Absatz thematisiert Aufenthaltsregelungen, Flucht und Diskriminierung, aber **keine explizite Verknüpfung der [Gruppe 1] oder anderer Gruppen mit Kriminalität, Sicherheit oder Bedrohung** – weder als Täter noch als Opfer krimineller Handlungen.",NO_CRIME_FRAME,"Der Absatz behandelt ausschließlich Aspekte von Asyl-, Aufenthaltsrecht und Diskriminierungserfahrungen, ohne die Gruppe mit Kriminalität, Sicherheit oder Bedrohung zu verknüpfen.",NO_CRIME_FRAME,"**Label: NO_CRIME_FRAME**
**Explanation:** Der Absatz thematisiert Diskriminierungserfahrungen von nicht-ukrainischen People of Colour und unterschiedliche Behandlungsformen bei Asylanträgen, verbindet dies aber **nicht explizit mit Kriminalität oder Sicherheit**, sondern mit Verwaltungs- und Asylverfahren."
632712833dd49b919c0ceebd,5,HUN,"Keine Kritik an Putin

Dass es um Orbán einsam wird, liegt aber auch an den Zeitläuften. Seit 2015 hatte er sich als Wortführer einer migrationskritischen Linie profiliert und damit in der Visegrád-Gruppe ([Andere Gruppe], Tschechische Republik, Slowakei, [Gruppe 1]) zeitweise den Ton angegeben. Doch das Thema ist in den Hintergrund gerückt. In Prag und in Pressburg sind inzwischen Regierungen am Ruder, die nicht mehr bereit sind, sich so eng an Orbán anzuschließen. Erst recht nicht seit dem Überfall Russlands auf die Ukraine.

Orbán hat zwar die bisherigen EU-Sanktionen gegen Russland murrend mitgetragen. Er sperrt sich aber gegen Energiesanktionen (auch beim Erdöl) sowie gegen Waffenlieferungen und kritisiert lieber den ukrainischen als den russischen Präsidenten. Das hat viele von Orbán abrücken lassen, an erster Stelle seinen engsten Verbündeten in Europa, die in [Andere Gruppe] regierende PiS-Partei von Jaroslaw Kaczynski. Bittere Worte wurden aus [Andere Gruppe] in Richtung [Gruppe 1] gerichtet, ein Treffen der Präsidenten abgesagt, dann ein Treffen der Visegrád-Verteidigungsminister. Mit Kaczynski könnte Orbán nicht mehr, wie beide einmal gewitzelt haben, „Pferde stehlen“.",NO_CRIME_FRAME,NO_CRIME_FRAME,1.0,NO_CRIME_FRAME,"Es wird zwar politischer Dissens erwähnt, aber keine explizite Verbindung zwischen der Gruppe ([Gruppe 1]) und Kriminalität, Sicherheit oder Bedrohung hergestellt.",NO_CRIME_FRAME,"Der Absatz behandelt ausschließlich politische Konflikte, Sanktionen und geopolitische Spannungen ohne jede explizite Verknüpfung der Gruppen ([Gruppe 1] oder [andere Gruppe]) mit Kriminalität, Sicherheit oder innerer Bedrohung.",NO_CRIME_FRAME,"Der Absatz thematisiert politische Spannungen, Sanktionen und Konflikte zwischen Staaten, ohne jegliche Verknüpfung mit Kriminalität, Sicherheit oder einer ethnisch-sozialen Gruppe im Sinne der geforderten Rahmen.",NO_CRIME_FRAME,"Der Absatz thematisiert politische Konflikte und geopolitische Spannungen zwischen Staaten und Parteien, ohne die Gruppe explizit mit Kriminalität, Sicherheit oder innerer Bedrohung zu verknüpfen.",NO_CRIME_FRAME,"**Label: NO_CRIME_FRAME**
**Explanation:** Der Absatz behandelt ausschließlich politische Konflikte und geopolitische Spannungen (Migration, Sanktionen, Ukraine-Krieg) ohne expliziten Bezug zu Kriminalität oder innerer Sicherheit im Zusammenhang mit den genannten Gruppen."
632712a03dd49b919c1959d3,7,FRA,"Anders als bei den Frauen ging es für die Männer in Frankfurt auch um den EM-Titel. Um so mehr Schuster haderte mit dem Ausgang des Klassikers am Main. ""Wenn du mal vorne bist und Vierter wirst, dann ist das natürlich bitter"", sagte der 33-Jährige. ""Ich habe etwas riskiert und war dann am Ende platt.""

In Abwesenheit der Weltelite um den dreimaligen Weltmeister Jan Frodeno wurde der [Gruppe 1] Denis Chevrot Europameister. Der 34 Jahre alte Triathlet setzte sich in 7:52:54 Stunden deutlich vor dem [Andere Gruppe] Robert Wilkowiecki und seinem Landsmann Clement Mignon durch. Für Chevrot, der Schuster bei knapp der Hälfte der Laufstrecke als Führenden abgelöst hatte, war es der dritte Ironman-Sieg in seiner Karriere.

",NO_CRIME_FRAME,NO_CRIME_FRAME,1.0,NO_CRIME_FRAME,"Der Text thematisiert einen Sportsieg und die Performance von Athleten (inkl. [Gruppe 1]), ohne jeden Bezug zu Kriminalität, Sicherheit oder Bedrohung herzustellen.",NO_CRIME_FRAME,Der Absatz behandelt einen sportlichen Wettbewerb und verknüpft die Gruppe **[Gruppe 1]** weder mit Kriminalität noch mit Sicherheit oder Bedrohung.,NO_CRIME_FRAME,"Der Absatz thematisiert ausschließlich sportliche Leistungen und Ergebnisse im Rahmen eines Triathlon-Wettkampfs ohne jeden Bezug zu Kriminalität, Sicherheit oder Bedrohung.",NO_CRIME_FRAME,"Der Absatz thematisiert einen Sportwettkampf (EM-Titel im Triathlon) und enthält keine Erwähnung oder Verknüpfung der Gruppen ([Gruppe 1] oder [andere Gruppe]) mit Kriminalität, Sicherheit, Gefahr oder Prävention.",NO_CRIME_FRAME,"Der Absatz behandelt ausschließlich sportliche Leistungen und Wettkampf-Ergebnisse ohne jegliche Verknüpfung mit Kriminalität, Sicherheit oder Bedrohung."
632712a23dd49b919c1a1ef6,4,MIGR,"Polizei in Nikosia (Symbolbild): Die Bereitschaftspolizei der Insel Zypern hat Warnschüsse gegen [Gruppe 1] abgefeuert. (Quelle: George Christophorou/imago-images-bilder)

Die Lage auf Zypern droht, außer Kontrolle zu geraten: In nur zwei Monaten sind auf der Insel Tausende [Gruppe 1] angekommen, die Polizei scheint überfordert. In einem Aufnahmelager kam es nun zu Ausschreitungen.

Die Bereitschaftspolizei der Insel Zypern hat Warnschüsse abgefeuert, um eine Gruppe von rund 200 [Gruppe 1] in der Ferienstadt Paphos auseinander zu treiben. Fast zeitgleich kam es am späten Dienstagabend Polizeiangaben nach in einem Aufnahmelager nahe der Hauptstadt Nikosia zu Ausschreitungen zwischen Bewohnern. In beiden Fällen wurden die Polizisten demnach mit Steinen beworfen.",CRIME_FRAME_NEG,CRIME_FRAME_NEG,1.0,CRIME_FRAME_NEG,"Die **[Gruppe 1]** wird explizit als Täterin in **Steinwürfen gegen Polizisten** und **Ausschreitungen** beschrieben, wodurch sie mit bedrohlicher Kriminalität und direkter Gewalt gegen staatliche Autoritäten verknüpft ist.",CRIME_FRAME_NEG,"Der Absatz verknüpft die Gruppe explizit mit Straftaten (Ausschreitungen, Bewerfen von Polizisten mit Steinen) und darstellt sie als Quelle von *konkreter Gewalt und Sicherheitsbedrohung* für die Polizei und Ordnung.",CRIME_FRAME_NEG,"Der Text verknüpft die **[Gruppe 1]** explizit mit Ausschreitungen (Steinwürfe auf Polizisten) und beschreibt ihre Handlungen als Bedrohungssituation, die zu polizeilichen Maßnahmen (Warnschüsse) führte.",CRIME_FRAME_NEG,"Die Gruppe wird explizit als Täterin dargestellt, indem sie mit Ausschreitungen (Steine werfen) und gewaltsamen Auseinandersetzungen verbunden wird, wofür die Polizei mit Warnschüssen eingreifen musste.",CRIME_FRAME_NEG,"Die Gruppe wird explizit als Täterin dargestellt, indem sie mit Ausschreitungen, Bewerfen von Polizisten mit Steinen und der Notwendigkeit von Warnschüssen durch die Polizei verknüpft wird."
632712873dd49b919c0ec10a,4,TRKD,"Hunderte [Gruppe 1] reisten Ende Februar in die Türkei, um u. a. strategische Anweisungen des türkischen Präsidenten für die Wahlkämpfe 2023 zu erhalten, wenn in der Türkei Präsident und Parlament gewählt werden, schreibt die WELT und zeigt die türkische Einflussnahme auf die deutsche Innenpolitik über AKP-nahe Organisationen und über Moscheevereine.

»Erdogan versucht weiter, seinen Einfluss auf [Gruppe 1] über politische Organisationen wie den Lobbyvereins Union Internationaler Demokraten (UID) und über Moscheevereine auszuweiten. Der Verfassungsschutz beobachtet diese Aktivitäten von Erdogans fünfter Kolonne in Deutschland, aber das reicht nicht, um türkische Nationalisten und [Andere Gruppe] zu stoppen. Die Unterwanderung unserer Demokratie durch türkische Extremisten, gelenkt aus Ankara, geht weiter. Als AfD erwarten wir von der Bundesregierung, dass sie härter gegen diese verfassungsfeindlichen Bestrebungen vorgeht und dem türkischen Despoten klar dessen Grenzen aufzeigt. Dazu zählt auch, dass es keine organisierte Wahlkampfhilfe von [Gruppe 1] für den Despoten vom Bosporus geben darf.«

Unser Grundgesetz ist unser aller Schatz. Und unser aller Verantwortung.",CRIME_FRAME_NEG,CRIME_FRAME_NEG,1.0,CRIME_FRAME_NEG,"Die Gruppe wird explizit als Teil einer *„fünften Kolonne“* und *„türkischen Extremisten“* dargestellt, wobei von ihr ausgehende Bedrohung der demokratischen Ordnung (Innenpolitik, Verfassungsfeindlichkeit) und *„organisierte Wahlkampfhilfe“* für Erdogan thematisiert wird – dies ist eine direkte Verknüpfung von Gruppenzugehörigkeit mit **Sicherheits- und Kriminalitätsrahmen in negativer Form** (Extremismus, Einflussnahme, „Unterwanderung“).",CRIME_FRAME_NEG,"Die **[Gruppe 1]** wird explizit mit *„türkischen Extremisten“*, *„verfassungsfeindlichen Bestrebungen“* und *„organisierter Wahlkampfhilfe für einen ‚Despoten‘“* verknüpft, was sie als **Sicherheitsbedrohung für die Demokratie** darstellt.",CRIME_FRAME_NEG,"Der Absatz verknüpft **[Gruppe 1]** explizit mit *„verfassungsfeindlichen Bestrebungen“* und *„organisierter Wahlkampfhilfe für einen türkischen Despoten“*, was eine Bedrohung für die demokratische Ordnung darstellt und damit einen negativen Sicherheits-/Kriminalitätsrahmen (Extremismus, Einflussnahme auf die demokratische Innenpolitik) schafft.",CRIME_FRAME_NEG,"Der Absatz verknüpft **[Gruppe 1]** explizit mit *„Unterwanderung unserer Demokratie durch türkische Extremisten“* und *„verfassungsfeindlichen Bestrebungen“*, was als **Sicherheitsbedrohung** und implizite Kriminalisierung (Extremismus, Einflussnahme) dargestellt wird, obwohl keine konkreten Straftaten genannt werden.",CRIME_FRAME_NEG,"**Label: CRIME_FRAME_NEG**
**Explanation:** Der Absatz verknüpft explizit [Gruppe 1] mit *verfassungsfeindlichen Bestrebungen*, *türkischer Extremismus* und *Demokratieunterwanderung*, was eine **Sicherheitsbedrohung** darstellen soll – selbst wenn Kriminalität (wie Straftaten) nicht direkt genannt wird, ist die implizite Assoziation mit politisch motivierter Gefährdung der inneren Sicherheit nach den Regeln als **CRIME_FRAME_NEG** zu werten."
632712913dd49b919c134b37,26,AFR,"Auch Frau Frühwald ist selbstverständlich gepierct – in der Nase; ganz schön cool für eine werdende Pfarrerin. Und auch sie ist – wie könnte es anders sein – „Feministin”. „Feminismus bedeutet für sie, sich dafür einzusetzen im Privaten, im Politischen, sich auch beruflich dafür stark zu machen, dass Geschlecht keine Rolle spielt“, schwärmt der Hessische Rundfunk über die Nachwuchs-Sozin. Wenn Frauen wie Frau Frühwald nicht in solchen Machtpositionen wären, könnte ich mich von dem widerlichem Opportunismus und der glattgebügelten Falschheit eines langweiligen, langhaarigen Mädchens mit drögem Mittelscheitel einfach abwenden und mein Gemüse gießen – so realitätsfern sind ihre Aussagen. Schließlich muss man nur aus der Tür treten und braucht in vielen deutschen Städten nicht lange zu warten, bis einen aggressiv auftretende afrikanische und orientalische Männerrotten einerseits und Gruppen von Kopftuchfrauen andererseits zu unverzüglich zu der Erkenntnis gelangen lassen, dass „Geschlecht” heute mehr denn je eine Rolle spielt – außer vielleicht bei farblosen, jungen Frauen, die schon als kleines Mädchen Bundeskanzlerin werden wollten. Ich bete jeden Tag, dass dieser Kelch an uns vorübergehen möge.

Wie zu erwarten, hat sich die „Feministin” Sophie Frühwald, die sich „sehr intensiv” mit der Shoa und dem Kampf gegen Rechts befasst (solche Schlagorte sind einer politischen Karriere ungemein förderlich!), bislang kein einziges Mal zu den Messermorden und Vergewaltigungen deutscher Mädchen durch [Andere Gruppe] geäußert oder sich für unterdrückte [Gruppe 1] oder gar für Muslimas in ihren tragbaren Stoffgefängnissen eingesetzt. Auch zur Genitalverstümmelung ließ sie bislang nichts verlauten. Ungleich einfacher und billiger ist es da doch, einen kulturell angeeigneten Nasenring zu tragen und ansonsten keine Risiken einzugehen, um die spätere Verbeamtung als Pastorin nicht zu gefährden. Mutig, wahrlich todesmutig sind unsere jungen „Politiker und Innen” heutzutage, so sehr, dass regelrecht mein Herz für sie blutet – so wie die Herzen all der hingemetzelten Mädchen, Frauen und Männer seit 2015!

Störung der feinen Gehörgänge",CRIME_FRAME_NEG,CRIME_FRAME_NEG,1.0,CRIME_FRAME_NEG,"**Label: CRIME_FRAME_NEG**
**Explanation:** Der Text verknüpft explizit *„Messermorde und Vergewaltigungen deutscher Mädchen durch **[Andere Gruppe]**“* sowie *„hingemetzelte Mädchen, Frauen und Männer seit 2015“* mit der Gruppe als Täter, was eine klare **negative Bedrohungsdarstellung** darstellt.",CRIME_FRAME_NEG,"Der Absatz verknüpft explizit **[Andere Gruppe]** (hier implizit als afrikanische/orientalische Männerrotten) sowie **Muslimas** mit konkreten Straftaten (Messermorde, Vergewaltigungen, Genitalverstümmelung) und stellt sie als Bedrohung für Sicherheit und Geschlechtergleichheit dar – trotz fehlender Differenzierung oder Präventionsfokus.",CRIME_FRAME_NEG,"Der Absatz verknüpft explizit **[Andere Gruppe]** und später **muslimische Männer** mit konkreten Straftaten („Messermorden und Vergewaltigungen deutscher Mädchen“) sowie mit dem Kontext von Genitalverstümmelung als Bedrohung, was eine klare negative Kriminalitätsdarstellung darstellt.",CRIME_FRAME_NEG,"Der Absatz verknüpft explizit **[Andere Gruppe]** (afrikanische/orientalische Männer) und später **[Gruppe 1]** (Muslimas, Genitalverstümmelung) mit konkreten Straftaten („Messermorden und Vergewaltigungen“, „Genitalverstümmelung“) und stellt sie als Bedrohung dar, während die Autorin feministische Positionen ironisch als realitätsfremd abtut.",CRIME_FRAME_NEG,"**Label: CRIME_FRAME_NEG**
**Explanation:** Der Absatz verknüpft explizit **[Andere Gruppe]** mit konkreten Straftaten („Messermorden und Vergewaltigungen deutscher Mädchen“) und beschreibt sie als Bedrohung für Frauen, wobei die Täterschaft der Gruppe direkt zugeschrieben wird."
635647462c368528ba097c4d,11,PRT,"Selbstverliebter Gockel

Der [Gruppe 1] war 17, als ihn Sir Alex damals holte. Aber er hat alles wieder vergessen, denn im beginnenden Zwielicht seiner kolossalen Karriere übersteigt es seine Vorstellungskraft, dass eine Mannschaft ohne ihn besser spielt, oder dass er gar zur Belastung wird. Das Gefühl der mangelnden Achtung wurde bei Ronaldo erstmals 2018 thematisiert. Aus verletzter Eitelkeit sei er von Real zu Juventus Turin übergelaufen, argwöhnte damals die Zeitung „El Mundo“ und zitierte den Superstar mit dem Vorwurf an seinen Exklub: „Es ist ein Mangel an Respekt, dass ich weniger verdiene als Messi und Neymar. Es geht nicht um das Geld, sondern um den Status, um Respekt.“

Auch in Manchester klingt Ronaldo jetzt manchmal wie ein selbstverliebter Gockel, der sich ständig beweisen muss, dass er den größten Hintern in der Hose hat, und zwischen den Beinen drei Eier mit Doppeldotter. Als er zu ManU wechselte, sicherte er sich zur Stählung seines Markenzeichens „CR7“ unverzüglich das Trikot mit der Nummer 7, der Uruguayer Edinson Cavani trat es an ihn ab. „Ein Dankeschön an Edi für diese unglaubliche Geste“, sagte Ronaldo, als ob Cavani jemals groß gefragt worden wäre.",NO_CRIME_FRAME,NO_CRIME_FRAME,1.0,NO_CRIME_FRAME,"Der Absatz thematisiert ausschließlich sportliche Karriere, persönliche Eitelkeit und Statuskonflikte von Cristiano Ronaldo und enthält **keine explizite Verknüpfung** mit Kriminalität, Sicherheit, Gefahr oder Prävention.",NO_CRIME_FRAME,"Der Absatz thematisiert ausschließlich sportliche Karriere, Eitelkeit und persönliche Konflikte von **Gruppe 1** (hier: Cristiano Ronaldo), ohne jegliche Verknüpfung mit Kriminalität, Sicherheit oder Bedrohung.",NO_CRIME_FRAME,"Der Absatz thematisiert **ausschließlich** den Fußballer Cristiano Ronaldo (keine Gruppe im Sinne der Studie) und bezieht sich weder auf Kriminalität, Sicherheit, Bedrohungen noch Prävention – keine Verknüpfung mit [Gruppe 1] oder anderen sozialen/ethnischen Gruppen vorliegt.",NO_CRIME_FRAME,"Der Absatz erwähnt keine Kriminalität, Sicherheitsbedrohungen oder präventiven Maßnahmen im Zusammenhang mit der **[Gruppe 1]**, sondern thematisiert ausschließlich sportliche Karriere und persönliche Eitelkeit.",NO_CRIME_FRAME,Der Absatz erwähnt weder Kriminalität noch Sicherheit und hat keinen Bezug zur Gruppe [Gruppe 1] – es geht ausschließlich um private Eitelkeit und sportliche Karriere.
Rubikon_added_11b4aba7f3af53a803cd671c1ae6dd3de1ccbbe9_,22,GBR,"Denn abgesehen von den kulturellen Einblicken beruhigt es mich, angesichts der aktuellen Bedrohungen auf der politischen Weltbühne, von den Erfahrungen zu lesen, die andere Menschen bereits mit Krieg, Bürgerkrieg, Regime-Changes und sozialen Unruhen gemacht haben. Vielleicht kann ich von ihnen lernen, zumindest erkennen, dass das Leben weitergeht — bis wir eben so oder so irgendwann sterben.

Ich bestellte mir auch gleich zwei Romane einer [Andere Gruppe] (die ich noch nicht gelesen habe), da ich feststellte, dass ich nichts über das Leben in asiatischen Ländern weiß und gegenüber Menschen aus Asien noch unbewusster und von Vorurteilen geprägter bin als Menschen anderer Kulturen gegenüber, zu denen ich zumindest zeitweise enge Beziehungen hatte — wie zu Mexikanern, Kolumbianern, Kubanern, [Andere Gruppe], Neuseeländern, [Andere Gruppe], [Andere Gruppe], Argentiniern, Venezolanern, Ecuadorianern, [Andere Gruppe], [Andere Gruppe], [Andere Gruppe], [Andere Gruppe], [Andere Gruppe], Dänen, Schweden, [Gruppe 1], [Andere Gruppe], [Andere Gruppe], [Andere Gruppe], Ivorern, Südafrikanern, [Andere Gruppe], [Andere Gruppe], [Andere Gruppe], [Andere Gruppe], Burkinern, Tschechen, Slowaken, [Andere Gruppe], [Andere Gruppe] …

Je länger ich nachdenke, desto mehr erinnere ich mich an all die Menschen, mit denen ich bereits Erfahrungen austauschen konnte. Und trotz dieser Vielfalt ist mein Weltbild so begrenzt. Vielleicht weil wir im Gespräch mit Menschen eben nicht so in deren Kultur eintauchen können wie beim Lesen eines Romans, wenn wir uns mit der Hauptfigur identifizieren.",NO_CRIME_FRAME,NO_CRIME_FRAME,1.0,NO_CRIME_FRAME,"Der Absatz thematisiert kulturelle Vorurteile, persönliche Reflexionen und literarische Interessen, aber es wird **keine** Verbindung zwischen der [Gruppe 1] oder anderen genannten Gruppen und Kriminalität, Sicherheit, Gefahr oder Prävention hergestellt.",NO_CRIME_FRAME,"Der Absatz thematisiert kulturelle Unwissenheit, Vorurteile und persönliche Erfahrungen, aber es wird **niemals** explizit eine Verbindung zu Kriminalität, Sicherheit, Bedrohung oder Prävention im Kontext der genannten Gruppen hergestellt.",NO_CRIME_FRAME,"Der Absatz thematisiert kulturelle Perspektiven und persönliche Vorurteile, ohne die Gruppe explizit mit Kriminalität, Sicherheit oder Bedrohungen zu verknüpfen.",NO_CRIME_FRAME,"Der Absatz erwähnt Kriminalität oder Sicherheit nicht im Kontext der genannten Gruppen und verknüpft sie auch nicht mit Straftaten, Bedrohungen oder Präventionsmaßnahmen.",NO_CRIME_FRAME,"Der Absatz thematisiert kulturelle Vorurteile, persönliche Lektüre- und Erlebniswelten sowie globale Konflikte, aber **keine Verknüpfung mit Kriminalität, Sicherheit oder Bedrohung im Sinne der Annotationsregeln**."
